전용면적(㎡),계약년월,거래금액(만원),건축년도,강원도,경기도,경상남도,경상북도,광주광역시,대구광역시,대전광역시,부산광역시,서울특별시,세종특별자치시,울산광역시,인천광역시,전라남도,전라북도,제주특별자치도,충청남도,충청북도,거래유형,평수
59.9677,202302,59500.0,2010.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.14022925
49.68,202302,28000.0,1989.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0282
49.68,202302,29000.0,1989.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0282
49.68,202302,29300.0,1989.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0282
49.68,202302,28000.0,1989.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0282
49.68,202302,29900.0,1989.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0282
59.99,202302,31000.0,1999.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.146975
59.99,202302,31900.0,1999.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.146975
59.99,202302,31000.0,1999.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.146975
59.9845,202302,48000.0,2008.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.14531125
59.9845,202302,44500.0,2008.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.14531125
84.818,202302,57800.0,2008.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.657445
59.9845,202302,45000.0,2008.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.14531125
128.821,202302,80000.0,2008.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.9683525
84.7273,202302,61000.0,2008.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.63000825
84.7273,202302,56000.0,2008.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.63000825
59.9845,202302,44500.0,2008.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.14531125
84.7807,202302,63300.0,2008.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.646161749999997
103.4857,202302,76500.0,2008.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.304424249999997
59.9845,202302,48000.0,2008.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.14531125
59.9845,202302,42700.0,2008.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.14531125
84.7273,202302,58000.0,2008.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.63000825
59.9845,202302,49500.0,2008.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.14531125
84.7807,202302,59900.0,2008.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.646161749999997
103.4857,202302,71000.0,2008.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.304424249999997
84.7273,202302,56500.0,2008.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.63000825
59.9845,202302,47000.0,2008.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.14531125
84.7273,202302,61000.0,2008.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.63000825
128.821,202302,80000.0,2008.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.9683525
59.9845,202302,50000.0,2008.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.14531125
84.818,202302,57500.0,2008.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.657445
59.9845,202302,49000.0,2008.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.14531125
84.7273,202302,59500.0,2008.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.63000825
84.818,202302,57000.0,2008.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.657445
72.9079,202302,54000.0,2008.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.05463975
59.9845,202302,49300.0,2008.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.14531125
46.8,202302,60000.0,1985.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.156999999999998
51.93,202302,61000.0,1985.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.708825
45.72,202302,59300.0,1985.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8303
55.16,202302,30000.0,1988.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6859
44.45,202302,27000.0,1988.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.446125
49.68,202302,24500.0,1988.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0282
49.68,202302,25000.0,1988.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.0282
101.945,202302,56000.0,2002.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.8383625
101.945,202302,54000.0,2002.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.8383625
101.945,202302,57000.0,2002.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.8383625
101.945,202302,54000.0,2002.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.8383625
101.945,202302,59000.0,2002.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.8383625
49.94,202302,31500.0,1992.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.10685
49.94,202302,31500.0,1992.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.10685
49.94,202302,33000.0,1992.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.10685
49.94,202302,33000.0,1992.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.10685
124.52,202302,55000.0,1990.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.6673
73.91,202302,34700.0,1990.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.357774999999997
84.95,202302,37400.0,1990.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.697375
84.96,202302,38000.0,1990.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7004
84.95,202302,38000.0,1990.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.697375
73.91,202302,35500.0,1990.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.357774999999997
74.25,202302,35000.0,1990.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.460625
84.45,202302,44000.0,2002.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.546125
84.45,202302,48000.0,2002.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.546125
84.51,202302,42800.0,2002.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.564275000000002
84.71,202302,43500.0,2002.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.624774999999996
84.45,202302,43000.0,2002.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.546125
59.92,202302,38300.0,2002.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1258
130.14,202302,55000.0,1994.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.367349999999995
109.53,202302,44500.0,1994.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.132825
109.53,202302,56000.0,1994.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.132825
72.84,202302,56000.0,1993.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0341
84.975,202302,50100.0,2006.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.704937499999996
59.648,202302,40500.0,2006.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.04352
84.975,202302,50000.0,2006.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.704937499999996
84.975,202302,53500.0,2006.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.704937499999996
75.814,202302,52500.0,2006.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.933735
59.648,202302,42000.0,2006.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.04352
59.648,202302,42000.0,2006.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.04352
75.814,202302,49500.0,2006.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.933735
75.814,202302,45000.0,2006.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.933735
84.94,202302,58000.0,2013.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.69435
84.94,202302,57000.0,2013.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.69435
84.94,202302,61000.0,2013.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.69435
84.94,202302,62000.0,2013.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.69435
84.94,202302,53000.0,2013.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.69435
84.94,202302,53000.0,2013.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.69435
84.94,202302,53000.0,2013.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.69435
84.95,202302,55900.0,2013.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.697375
97.92,202302,72000.0,2013.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.6208
84.94,202302,63800.0,2013.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.69435
84.94,202302,58000.0,2013.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.69435
84.94,202302,58500.0,2013.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.69435
84.94,202302,63000.0,2013.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.69435
84.94,202302,68000.0,2013.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.69435
127.9754,202302,80500.0,2008.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.7125585
84.96,202302,53500.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7004
84.96,202302,50000.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7004
84.96,202302,60500.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7004
84.96,202302,72000.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7004
59.84,202302,40000.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1016
59.84,202302,40000.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1016
59.84,202302,40200.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1016
59.84,202302,41000.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1016
59.84,202302,38000.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1016
59.84,202302,41500.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1016
59.73,202302,39000.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.068324999999998
59.96,202302,40000.0,2002.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1379
49.71,202302,33500.0,2002.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.037275
59.96,202302,38900.0,2002.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1379
59.96,202302,41800.0,2002.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1379
38.16,202302,26900.0,2002.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.543399999999998
59.96,202302,41000.0,2002.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1379
38.16,202302,25500.0,2002.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.543399999999998
59.96,202302,37500.0,2002.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1379
59.84,202302,40000.0,1998.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1016
59.73,202302,40500.0,1998.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.068324999999998
59.84,202302,40000.0,1998.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1016
59.73,202302,38400.0,1998.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.068324999999998
59.84,202302,38500.0,1998.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1016
59.84,202302,41800.0,1998.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1016
59.84,202302,39000.0,1998.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1016
59.84,202302,38000.0,1998.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.1016
59.84,202302,40500.0,1998.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1016
59.99,202302,35000.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.146975
59.99,202302,35000.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.146975
59.99,202302,36000.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.146975
49.59,202302,28000.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.000975
49.59,202302,27000.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.000975
59.99,202302,38000.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.146975
49.59,202302,28000.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.000975
49.59,202302,26000.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.000975
59.99,202302,35500.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.146975
49.59,202302,27200.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.000975
59.99,202302,32000.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.146975
59.99,202302,32800.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.146975
59.99,202302,32500.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.146975
49.59,202302,28000.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.000975
59.99,202302,33500.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.146975
49.59,202302,30000.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.000975
59.99,202302,33500.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.146975
59.99,202302,36000.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.146975
59.84,202302,43000.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1016
59.84,202302,38000.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1016
59.84,202302,44500.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1016
59.39,202302,35000.0,1999.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.965475
59.39,202302,37000.0,1999.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.965475
59.39,202302,36500.0,1999.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.965475
59.39,202302,32500.0,1999.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.965475
59.39,202302,38500.0,1999.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.965475
59.39,202302,38000.0,1999.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.965475
59.39,202302,38500.0,1999.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.965475
59.39,202302,38000.0,1999.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.965475
59.39,202302,37700.0,1999.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.965475
59.39,202302,40000.0,1999.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.965475
59.39,202302,43500.0,1999.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.965475
59.39,202302,33300.0,1999.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.965475
59.39,202302,39500.0,1999.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.965475
59.39,202302,41000.0,1999.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.965475
59.39,202302,39000.0,1999.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.965475
59.39,202302,39800.0,1999.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.965475
134.88,202302,79000.0,1998.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.801199999999994
101.25,202302,69500.0,1998.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.628125
101.25,202302,42300.0,1998.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30.628125
84.84,202302,47700.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6641
73.79,202302,45000.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.321475
73.79,202302,67000.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.321475
84.9,202302,59000.0,1999.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.68225
84.9,202302,60000.0,1999.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.68225
59.965,202302,30000.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1394125
59.965,202302,34000.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1394125
59.965,202302,35500.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1394125
59.965,202302,35000.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1394125
59.965,202302,35000.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1394125
59.965,202302,35800.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1394125
59.965,202302,31500.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1394125
75.69,202302,52800.0,2000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.896224999999998
59.99,202302,33000.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.146975
59.99,202302,34000.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.146975
59.99,202302,33000.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.146975
49.59,202302,25000.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.000975
59.96,202302,29000.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1379
49.59,202302,26200.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.000975
49.59,202302,26200.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.000975
49.59,202302,24950.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.000975
59.99,202302,34000.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.146975
59.99,202302,33300.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.146975
59.99,202302,34000.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.146975
59.99,202302,34000.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.146975
59.99,202302,34000.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.146975
59.99,202302,34000.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.146975
59.99,202302,31400.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.146975
59.99,202302,30000.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.146975
49.59,202302,26800.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.000975
59.99,202302,32800.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.146975
49.59,202302,26800.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.000975
59.99,202302,33000.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.146975
49.59,202302,28500.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.000975
124.251,202302,50000.0,2002.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5859275
84.877,202302,42000.0,2002.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.675292499999998
84.877,202302,51500.0,2002.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.675292499999998
84.877,202302,41500.0,2002.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.675292499999998
84.98,202302,49100.0,2007.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.70645
84.98,202302,52000.0,2007.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.70645
59.8334,202302,53000.0,2017.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.099603499999997
59.9845,202302,50000.0,2017.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.14531125
59.8334,202302,51000.0,2017.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.099603499999997
59.8334,202302,57500.0,2017.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.099603499999997
59.9845,202302,52700.0,2017.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.14531125
21.89,202302,15600.0,2017.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.621725
59.94,202302,30000.0,1999.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.13185
59.99,202302,33000.0,1999.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.146975
59.99,202302,36000.0,1999.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.146975
59.99,202302,36300.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.146975
59.99,202302,37900.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.146975
59.99,202302,39500.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.146975
59.99,202302,41000.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.146975
119.871,202302,75500.0,2001.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.260977499999996
119.871,202302,69000.0,2001.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.260977499999996
119.871,202302,73500.0,2001.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.260977499999996
164.947,202302,88000.0,2001.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.8964675
84.91,202302,53000.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25.685274999999997
84.88,202302,50000.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.676199999999998
84.91,202302,55300.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.685274999999997
84.91,202302,52800.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.685274999999997
84.84,202302,51200.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6641
59.8,202302,37250.0,1998.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.089499999999997
59.79,202302,32000.0,1998.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.086475
59.79,202302,35700.0,1998.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.086475
59.95,202302,35900.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.134875
59.99,202302,33000.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.146975
59.99,202302,29000.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.146975
59.8,202302,33000.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.089499999999997
59.99,202302,33500.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.146975
49.76,202302,26900.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.052399999999999
59.99,202302,29000.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.146975
59.99,202302,37000.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.146975
59.99,202302,29000.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.146975
59.99,202302,36000.0,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.146975
